#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
11,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1415.0,+46/-33,0.248,26.59,18.14,17.481,382.09,1.487,✔️,0.0,False,CPU,model,
12,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [5.26% IMPUTED],1410.0,+52/-56,0.302,27.0,15.06,17.588,8.68,1.742,✔️,5.26,True,GPU,model,
13,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1398.0,+53/-45,0.252,27.98,14.07,17.123,1107.0,0.329,✔️,0.0,False,CPU,model,
14,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1398.0,+75/-48,0.28,28.0,14.01,17.159,4941.98,307.735,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1396.0,+53/-45,0.25,28.18,13.82,17.556,2168.86,0.258,✔️,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1395.0,+86/-77,0.337,28.24,9.57,17.372,18.41,4.667,➖,0.0,False,GPU,model,
17,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1393.0,+48/-44,0.23,28.43,18.35,17.517,12597.42,502.448,✔️,0.0,False,GPU,model,
18,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1392.0,+51/-44,0.254,28.48,15.2,17.21,2879.46,0.598,✔️,0.0,False,GPU,model,
19,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1388.0,+51/-42,0.238,28.8,15.01,17.381,1107.0,0.038,✔️,0.0,False,CPU,model,
20,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1375.0,+40/-32,0.188,29.93,22.5,18.166,382.09,0.254,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1374.0,+45/-44,0.235,30.06,14.1,17.715,5.41,0.026,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1371.0,+57/-57,0.236,30.27,14.73,18.376,521.37,0.486,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1364.0,+46/-47,0.195,30.85,20.4,18.28,685.87,1.454,✔️,0.0,False,CPU,model,
24,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1358.0,+49/-43,0.241,31.37,19.02,19.556,282.82,1.886,➖,0.0,False,GPU,model,
25,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1350.0,+53/-37,0.187,32.09,17.44,18.52,4880.28,0.525,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1349.0,+78/-74,0.234,32.22,17.22,18.606,4880.28,8.736,✔️,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [31.58% IMPUTED],1348.0,+79/-81,0.314,32.25,13.74,19.635,121.93,2.774,✔️,31.58,True,GPU,model,
28,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1347.0,+85/-71,0.304,32.33,13.31,19.427,3009.72,20.842,✔️,31.58,True,GPU,model,
29,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1344.0,+57/-58,0.2,32.62,18.85,18.876,521.37,0.048,✔️,0.0,False,CPU,model,
30,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1342.0,+61/-49,0.212,32.83,15.63,18.539,4941.98,41.595,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1340.0,+43/-40,0.157,32.99,22.71,18.65,685.87,0.205,✔️,0.0,False,CPU,model,
32,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1339.0,+57/-56,0.231,33.06,20.65,19.32,1.2,0.067,➖,0.0,False,GPU,model,
33,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1317.0,+47/-45,0.17,34.95,21.61,19.519,934.27,3.062,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1314.0,+55/-64,0.185,35.23,21.4,19.769,2.75,0.051,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1303.0,+55/-42,0.168,36.2,22.16,19.791,6.85,0.246,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1301.0,+36/-36,0.128,36.38,26.53,20.253,1499.05,0.15,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1300.0,+42/-38,0.137,36.52,26.7,19.456,2389.47,2.157,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1299.0,+71/-75,0.236,36.62,16.08,21.073,3009.72,0.514,✔️,31.58,True,GPU,model,
39,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1289.0,+55/-65,0.185,37.49,15.25,21.054,13.7,2.033,➖,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1286.0,+41/-36,0.111,37.76,23.83,19.991,12597.42,70.851,✔️,0.0,False,GPU,model,
41,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1279.0,+54/-51,0.132,38.32,23.93,20.856,934.27,0.169,✔️,0.0,False,GPU,model,
42,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1276.0,+69/-69,0.219,38.66,17.9,21.749,3.37,0.315,✔️,31.58,True,GPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1268.0,+40/-37,0.095,39.36,29.12,20.93,1499.05,0.017,✔️,0.0,False,CPU,model,
44,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1262.0,+62/-55,0.157,39.82,20.44,21.336,49.21,43.824,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1252.0,+60/-60,0.124,40.74,23.7,21.39,618.96,4.766,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1244.0,+42/-42,0.084,41.48,27.93,21.896,5.72,0.017,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1244.0,+40/-42,0.085,41.49,24.82,22.237,14.78,0.346,✔️,0.0,False,GPU,model,
48,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1232.0,+37/-33,0.067,42.48,30.93,21.483,10.48,1.707,✔️,0.0,False,GPU,model,
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1225.0,+47/-50,0.069,43.16,32.68,21.285,1.77,0.117,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1222.0,+45/-37,0.072,43.4,32.35,21.484,2389.47,0.152,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1208.0,+50/-46,0.073,44.57,29.97,22.354,286.48,0.764,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1188.0,+54/-59,0.055,46.31,29.55,23.12,618.96,0.298,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1184.0,+47/-39,0.058,46.63,37.95,22.235,1.79,0.12,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1182.0,+60/-59,0.072,46.86,28.36,23.38,323.8,0.743,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1180.0,+54/-53,0.064,46.99,28.0,23.32,286.48,0.073,✔️,0.0,False,CPU,model,
56,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1148.0,+54/-54,0.05,49.66,32.66,24.59,262.93,64.506,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1147.0,+63/-58,0.051,49.75,27.45,24.164,323.8,0.076,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1134.0,+68/-88,0.127,50.85,15.31,26.425,29479.47,4.088,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1130.0,+67/-86,0.122,51.19,14.82,26.503,29479.47,18.315,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1116.0,+58/-60,0.07,52.28,36.69,26.447,16.32,2.859,➖,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1091.0,+40/-49,0.011,54.2,41.0,25.667,6.83,0.147,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1064.0,+55/-59,0.027,56.16,42.2,31.099,187.03,0.955,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1045.0,+68/-70,0.01,57.56,39.89,27.833,2.91,0.368,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1039.0,+82/-85,0.044,57.94,39.51,32.549,252.6,0.528,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1030.0,+54/-56,0.015,58.52,41.69,32.547,187.03,0.338,✔️,0.0,False,CPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1030.0,+79/-106,0.081,58.54,23.89,31.963,439.45,5.883,✔️,0.0,False,GPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1025.0,+68/-88,0.023,58.87,38.89,30.36,139.88,3.615,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1014.0,+80/-89,0.046,59.63,39.84,31.829,1.11,0.189,➖,0.0,False,GPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1014.0,+80/-85,0.03,59.64,41.75,33.215,252.6,0.089,✔️,0.0,False,CPU,model,
70,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1006.0,+70/-90,0.02,60.09,51.73,30.963,3.61,0.938,✔️,0.0,False,GPU,model,
71,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+57/-59,0.003,60.5,54.32,29.976,0.38,0.037,✔️,0.0,False,CPU,model,
72,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),992.0,+71/-67,0.007,60.97,53.89,29.994,1.68,0.295,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),938.0,+79/-99,0.017,64.08,46.82,35.885,1.29,0.131,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),923.0,+62/-74,0.0,64.83,46.68,36.613,26.07,0.041,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),912.0,+79/-106,0.012,65.38,48.36,36.188,139.88,0.193,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),587.0,+96/-109,0.0,74.86,69.59,51.449,0.18,0.029,✔️,0.0,False,CPU,model,
