#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
10,🧠⚡,Foundation Model,[RealTabPFN-2.5 (tuned)](https://arxiv.org/abs/2511.08667),1539.0,+64/-51,0.495,19.91,9.94,12.717,2289.39,1.143,✔️,0.0,False,GPU,model,
11,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1524.0,+71/-48,0.484,20.91,13.05,13.135,6.76,0.636,✔️,0.0,False,GPU,model,
12,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1458.0,+50/-44,0.348,25.88,16.05,15.282,3771.85,21.902,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [8.33% IMPUTED],1454.0,+86/-59,0.38,26.16,14.19,15.485,3528.13,48.589,✔️,8.33,True,GPU,model,
14,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [8.33% IMPUTED],1436.0,+66/-56,0.36,27.7,15.34,16.197,126.87,3.093,✔️,8.33,True,GPU,model,
15,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1432.0,+65/-50,0.338,28.02,13.82,16.046,4.69,0.192,➖,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1431.0,+66/-54,0.348,28.05,13.5,15.975,5119.78,218.453,✔️,0.0,False,GPU,model,
17,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1421.0,+49/-46,0.271,28.9,19.4,16.283,3716.57,2.547,✔️,0.0,False,CPU,system,
18,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1407.0,+45/-43,0.276,30.09,16.53,16.375,2585.58,3.838,✔️,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1400.0,+65/-54,0.316,30.69,15.82,16.595,5119.78,28.351,✔️,0.0,False,GPU,model,
20,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1392.0,+74/-72,0.307,31.36,14.36,15.897,35.51,6.828,➖,0.0,False,GPU,model,
21,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1382.0,+48/-42,0.245,32.27,19.05,16.634,3771.85,1.778,✔️,0.0,False,GPU,model,
22,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [8.33% IMPUTED],1371.0,+69/-62,0.282,33.28,16.82,17.554,3528.13,0.817,✔️,8.33,True,GPU,model,
23,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1370.0,+30/-32,0.187,33.33,26.36,17.59,892.49,2.57,✔️,0.0,False,CPU,model,
24,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1355.0,+49/-49,0.211,34.67,18.28,17.246,2585.58,0.436,✔️,0.0,False,GPU,model,
25,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1350.0,+58/-49,0.25,35.11,22.82,17.904,2.76,0.058,➖,0.0,False,GPU,model,
26,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1350.0,+37/-41,0.173,35.13,26.7,17.716,1739.17,0.396,✔️,0.0,False,CPU,model,
27,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1346.0,+39/-37,0.164,35.55,25.36,18.083,22811.74,841.446,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1338.0,+34/-34,0.152,36.22,27.9,17.951,1739.17,0.051,✔️,0.0,False,CPU,model,
29,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1338.0,+30/-31,0.141,36.28,29.07,18.04,892.49,0.346,✔️,0.0,False,CPU,model,
30,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [8.33% IMPUTED],1332.0,+69/-61,0.255,36.79,18.27,18.616,4.54,0.443,✔️,8.33,True,GPU,model,
31,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1324.0,+72/-69,0.244,37.56,19.07,18.677,50.33,43.707,✔️,0.0,False,GPU,model,
32,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1319.0,+44/-39,0.165,37.97,24.2,18.536,1126.97,2.94,✔️,0.0,False,GPU,model,
33,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [27.78% IMPUTED],1313.0,+76/-100,0.226,38.55,22.62,19.273,7.15,1.469,✔️,27.78,True,GPU,model,
34,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1311.0,+32/-35,0.119,38.75,30.71,18.573,884.48,2.367,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1310.0,+38/-41,0.152,38.82,20.44,18.698,6523.55,0.505,✔️,0.0,False,GPU,model,
36,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1310.0,+56/-55,0.19,38.82,16.7,18.986,6523.55,8.39,✔️,0.0,False,GPU,model,
37,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1309.0,+69/-56,0.225,38.9,15.04,19.562,16.23,1.277,➖,0.0,False,GPU,model,
38,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1304.0,+36/-35,0.124,39.35,29.53,18.838,8.46,0.046,✔️,0.0,False,CPU,model,
39,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527) [22.22% IMPUTED],1301.0,+57/-62,0.206,39.7,23.09,19.754,296.99,1.835,➖,22.22,True,GPU,model,
40,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1294.0,+32/-39,0.095,40.33,31.14,18.783,884.48,0.393,✔️,0.0,False,CPU,model,
41,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1292.0,+46/-46,0.12,40.53,30.11,19.581,1336.03,0.453,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1283.0,+50/-48,0.158,41.37,25.47,18.91,9.94,0.445,✔️,0.0,False,GPU,model,
43,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1274.0,+39/-38,0.12,42.16,26.6,19.553,1126.97,0.163,✔️,0.0,False,GPU,model,
44,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1271.0,+44/-46,0.1,42.51,31.84,19.969,1336.03,0.05,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1248.0,+38/-49,0.097,44.68,34.03,19.769,3865.95,2.157,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1248.0,+39/-42,0.08,44.7,32.79,20.561,2499.4,0.153,✔️,0.0,False,CPU,model,
47,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1247.0,+36/-36,0.068,44.76,33.35,19.887,22811.74,161.221,✔️,0.0,False,GPU,model,
48,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1235.0,+49/-49,0.086,45.87,32.68,20.907,6.78,0.052,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1230.0,+46/-48,0.075,46.32,26.34,21.826,16.28,0.321,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1221.0,+42/-44,0.058,47.21,34.28,21.108,2499.4,0.017,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1212.0,+36/-40,0.057,47.99,34.2,20.658,15.69,4.689,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1208.0,+62/-63,0.093,48.42,31.08,22.22,822.58,1.501,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1207.0,+56/-60,0.094,48.48,29.11,21.337,1679.4,8.069,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1195.0,+49/-54,0.057,49.55,31.62,21.835,7.39,0.017,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1186.0,+43/-47,0.059,50.37,37.56,21.48,3865.95,0.147,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1186.0,+62/-65,0.087,50.43,27.75,22.912,822.58,0.214,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1160.0,+50/-57,0.042,52.74,34.32,22.453,1679.4,0.826,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1159.0,+26/-37,0.01,52.85,46.76,21.852,3.29,0.253,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1158.0,+43/-41,0.037,52.92,44.08,21.831,3.61,0.17,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1152.0,+56/-68,0.065,53.44,32.16,23.776,590.04,1.46,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[Nori-30M (default)](https://huggingface.co/Synthefy/Nori-30M) [77.78% IMPUTED],1152.0,+109/-104,0.176,53.51,15.02,25.458,0.58,0.117,✔️,77.78,True,GPU,model,
62,🧠⚡,Foundation Model,[Nori (default)](https://github.com/Synthefy/synthefy-nori) [77.78% IMPUTED],1143.0,+97/-98,0.157,54.25,27.26,25.792,0.58,0.117,✔️,77.78,True,GPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1131.0,+78/-86,0.167,55.31,13.67,26.02,40848.87,5.606,✔️,0.0,False,GPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1130.0,+77/-86,0.164,55.39,12.99,26.052,40848.87,25.936,✔️,0.0,False,GPU,model,
65,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818) [22.22% IMPUTED],1122.0,+69/-58,0.065,56.11,40.12,24.622,13.75,2.405,➖,22.22,True,GPU,model,
66,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1114.0,+54/-63,0.037,56.79,30.01,24.498,590.04,0.15,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1080.0,+49/-58,0.023,59.58,47.71,28.986,342.04,0.895,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1064.0,+59/-71,0.031,60.88,38.85,25.451,524.48,161.813,✔️,0.0,False,GPU,model,
69,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1058.0,+42/-49,0.007,61.36,44.93,25.349,13.69,0.155,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1047.0,+47/-56,0.011,62.24,45.55,30.423,342.04,0.313,✔️,0.0,False,CPU,model,
71,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1041.0,+64/-84,0.021,62.66,54.06,27.188,5.45,1.098,✔️,0.0,False,GPU,model,
72,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1036.0,+82/-124,0.1,63.03,21.5,30.837,471.66,7.214,✔️,0.0,False,GPU,model,
73,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584) [22.22% IMPUTED],1035.0,+75/-72,0.044,63.09,42.19,28.097,1.58,0.15,➖,22.22,True,GPU,model,
74,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1020.0,+56/-71,0.01,64.23,55.32,28.075,4.19,0.566,✔️,0.0,False,CPU,model,
75,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1002.0,+49/-63,0.0,65.5,44.98,27.402,5.48,0.684,✔️,0.0,False,CPU,model,
76,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+55/-70,0.001,65.63,59.73,28.866,0.51,0.089,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),996.0,+65/-94,0.02,65.94,42.31,29.739,111.87,1.214,✔️,0.0,False,CPU,model,
78,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),970.0,+85/-96,0.035,67.63,45.49,34.459,521.07,0.646,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),950.0,+84/-98,0.024,68.87,47.35,34.865,521.07,0.113,✔️,0.0,False,CPU,model,
80,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),947.0,+41/-56,0.0,69.04,49.65,33.209,39.09,0.041,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),909.0,+68/-93,0.012,71.21,51.04,34.377,111.87,0.111,✔️,0.0,False,CPU,model,
82,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),877.0,+96/-115,0.017,72.89,51.6,37.676,2.59,0.138,✔️,0.0,False,CPU,model,
83,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),664.0,+96/-140,0.0,80.26,68.33,47.322,0.37,0.033,✔️,0.0,False,CPU,model,
